str_no_string|NO STRING!{***};;;;;;;;;
str_quick_battle_troop_6|Hailing from Charnye, in the far reaches of the Vaegir tundra, Borislav is a hunter. For all of his life he has tracked the beasts of the wild for their meat and fur, living off the land just as his forefathers had done in happier days, before the endless wars. Now, the game is quick to take fright from the constant sounds of battle, and the wanton slaughter of animals by soldiers has left empty those forests that have not been burnt down. Facing starvation, Borislav chose to turn his great skill with bow and spear, learned from hunting stag, wolf, and bear, to the practice of hunting men, and his steady hand and keen eye have claimed many lives. Borislav does not care much for the disputes of kingdoms, and is only really interested in keeping himself and his men fed.{***};;;;;;;;;
str_quick_battle_troop_7|Stavros was born in the independent city-state of Zendar, and spent much of his adult life serving in the town watch under the famous constable Hareck. Stavros' leadership and prowess were instrumental in ridding the area of the dreaded river pirates, but even he was powerless against the calamity that befell the city. When Zendar was razed to the ground by a great horde of sea raiders, Stavros fled the burning city in a crowd of refugees. After a brief period of wandering and odd jobs, he found a place in a mercenary company, eventually rising to become its leader due to his dedication and tactical aptitude. He now devotes most of his efforts to working with manhunters and local authorities against the sea raiders and other outlaws, trying to keep the land safe for travelers.{***};;;;;;;;;
str_quick_battle_troop_8|Growing up with one of the nomadic tribes deep in the desert beyond Sarranid lands, Gamara learned early on how to hunt with sling and spear. However, the simple life and pitiless conditions in the desert did not satisfy her, and she burned with a desire to see the great world beyond that she had heard so many wondrous tales about. Life is not easy for an adventuring young woman, and Gamara had to learn the ways of Westeros quickly. Taking the weapons and armor of a soldier who had attacked her after a dispute, Gamara now hides her beauty under thick Sarranid garb, and many never even suspect she is a woman –- certainly as a force on the battlefield she is as dangerous as any man. She has gathered about her a group of followers, and together they wander the war-torn land in search of glory.{***};;;;;;;;;
str_quick_battle_troop_9|Aethrod is not a noble person. He's changed his name twice, and is blamed for most of the crimes on Vaegir territory. True or not, he claims to never have taken an innocent man's life, and considers himself a patriotic citizen, several times bringing his band or renegades to the assistance of his faction, when it is threatened. In times of peace, however, most lords must be careful when he is in the vicinity due to his daring personality and willingness to challenge a lord. Born and rasied in the slums of Reyvadin, he learned how to use a bow at an early age and ran away from home a fourteen. Now at thirty two, his archery skills are near perfect and though he can't ride a horse well, he can hit one at the furthest of distances. Tough as nails and sharp as a hawk, he is a true local legend.{***};;;;;;;;;
str_quick_battle_troop_10|Being the daughter of one of the most infamous bandit leaders in the Sarranid realm isn't always easy, but Zaira seems to have managed quite well. Unlike most women she grew up learning the ways of the desert warrior and is deadly with the sword as well as the bow. While the other girls her age learned how to manage the household, Zaira learned how to best gut a merchant before taking his money. At the age of sixteen Zaira had killed more men than the average veteran in the Sultan's army. Just before her twentieth brithday her father was killed in brawl with another bandit leader. As the only child, Zaira now took control of her father's band. After avenging her father, she quickly picked up where he had left. Now she's on a good way of establishing her own reputation has a bandit leader.{***};;;;;;;;;
str_quick_battle_troop_11|Argo Sendnar had quite a diversified life. When he arrived at Westeros, working as a trader, he hoped for more income than in Lokti. Little did he know, that the wartorn Westeros was a wasps' nest for bandits and cutthroats that made trading a lot more complicated than in Lokti. Being bought out by another competeting trader, after losing all his goods and money due to caravan raids, he was forced to serve as a caravan guard to make a living. Despite his pathetic fighting skills, he soon found an employment on one of the more dangerous routes through Westeros and Essos. Due to sheer luck he managed to stay alive long enough to aquire enough combat experience and money to start his own buisness as a caravan master, offering his services to traders in need of defense for their goods.{***};;;;;;;;;
str_quick_battle_troop_cam|Watch the AI play the battle out. The camera uses the standard movement and rotation controls, plus F for up and V for down, +/- for zoom, Q to toggle follow terrain, numpad for game speed, mouse wheel for camera speed, arrow key rotation, Y to toggle invert y-axis, and R to toggle rotate-before-pan.{***};;;;;;;;;
str_strategy_cam|This camera follows the player. One may increase distance with the F key and reduce it with the V key. +/- for zoom, numpad for game speed (when cheats are enabled), and mouse wheel for camera speed.{***};;;;;;;;;
str_tutorial_training_ground_intro_message|Walk around the training field and speak with the fighters to practice various aspects of Mount&Blade combat. You can use ASDW keys to move around. To talk to a character, approach him until his name appears on your screen, and then press the F key. You can also use the F key to pick up items, open doors and interact with objects. Press the Tab key to exit the tutorial any time you like.{***};;;;;;;;;
str_map_basic|Map{***};;;;;;;;;
str_game_type_basic|Game Type{***};;;;;;;;;
str_battle|Battle{***};;;;;;;;;
str_siege_offense|Siege (Offence){***};;;;;;;;;
str_siege_defense|Siege (Defence){***};;;;;;;;;
str_character|Character{***};;;;;;;;;
str_biography|Background{***};;;;;;;;;
str_player|Player{***};;;;;;;;;
str_enemy|Enemy{***};;;;;;;;;
str_faction|Faction{***};;;;;;;;;
str_army_composition|Army Composition{***};;;;;;;;;
str_army_size|Army Size{***};;;;;;;;;
str_reg0_men|{reg0} men{***};;;;;;;;;
str_start|Start{***};;;;;;;;;
str_i_need_to_raise_some_men_before_attempting_anything_else|I need to raise some men before attempting anything else{***};;;;;;;;;
str_drinking_wine_with_my_men|Can you not see I am drinking wine with my men and{***};;;;;;;;;
str_hide_in_castle|I cannot possibly leave the capital,{***};;;;;;;;;
str_we_are_currently_at_peace|We are currently at peace.{***};;;;;;;;;
str_the_marshalship|the marshal-ship{***};;;;;;;;;
str_you|you{***};;;;;;;;;
str_myself|myself{***};;;;;;;;;
str_my_friend_s15|my friend {s15}{***};;;;;;;;;
str_custom_battle|Custom Battle{***};;;;;;;;;
str_comment_intro_liege_affiliated_to_player|I am told that you would dispute my claim to the crown of the Seven Kingdoms. Needless to say, I am not pleased by this news. However, we may still talk.{***};;;;;;;;;
str_s21_the_s8_declared_war_out_of_personal_enmity|{s21} The {s8} declared war out of personal enmity{***};;;;;;;;;
str_s21_the_s8_declared_war_in_response_to_border_provocations|{s21} The {s8} declared war in response to border provocations{***};;;;;;;;;
str_s21_the_s8_declared_war_to_curb_the_other_realms_power|{s21} The {s8} declared war to curb the other realm's power{***};;;;;;;;;
str_s21_the_s8_declared_war_to_regain_lost_territory|{s21} The {s8} declared war to regain lost territory{***};;;;;;;;;
str__family_|^Family: {***};;;;;;;;;
str_we_are_conducting_recce|We will first scout the area, and then decide what to do.{***};;;;;;;;;
str_s49_s12_s11_end|{s49} {s12} ({s11}).{***};;;;;;;;;
str_center_party_not_active|is not our target, because we don't have a leader who has taken the field.{***};;;;;;;;;
str_center_is_friendly|is not our enemy.{***};;;;;;;;;
str_center_is_already_besieged|is already under siege.{***};;;;;;;;;
str_center_is_looted_or_raided_already|has already been laid waste.{***};;;;;;;;;
str_center_marshal_does_not_want_to_attack_innocents|is inhabited by common folk, who would suffer the most if the land is laid waste.{***};;;;;;;;;
str_center_we_have_already_committed_too_much_time_to_our_present_siege_to_move_elsewhere|is already under siege, so it would be a mistake to move elsewhere.{***};;;;;;;;;
str_center_we_are_already_here_we_should_at_least_loot_the_village|is close at hand, we should take hold of its wealth and lay waste to the rest.{***};;;;;;;;;
str_center_far_away_we_can_reconnoiter_but_will_delay_decision_until_we_get_close|NOT USED{***};;;;;;;;;
str_center_far_away_our_cautious_marshal_does_not_wish_to_reconnoiter|is too far away, even to reconnoitre.{***};;;;;;;;;
str_center_far_away_even_for_our_aggressive_marshal_to_reconnoiter|is too far away, even to reconnoitre.{***};;;;;;;;;
str_center_far_away_reason|{s6} is further than {s5} to our centres, therefore it will be harder for us to protect after taking it.{***};;;;;;;;;
str_center_closer_but_this_is_not_enought|{s6} is closer than {s5} to our borders, but because of other reasons we are not attacking {s6} for now.{***};;;;;;;;;
str_center_protected_by_enemy_army_aggressive|is protected by enemy forces, which we believe to be substantially stronger than our own.{***};;;;;;;;;
str_center_protected_by_enemy_army_cautious|is protected by an enemy army, which we believe to be too strong to engage with confidence of victory.{***};;;;;;;;;
str_center_cautious_marshal_believes_center_too_difficult_to_capture|would require a bloody and risky siege.{***};;;;;;;;;
str_center_even_aggressive_marshal_believes_center_too_difficult_to_capture|is too heavily defended to capture.{***};;;;;;;;;
str_center_value_outweighed_by_difficulty_of_capture|is not of sufficient value to justify the difficulty of attacking it{***};;;;;;;;;
str_center_value_justifies_the_difficulty_of_capture|can be taken, and is of sufficient value to justify an attack.{***};;;;;;;;;
str_center_is_indefensible|is too far away from our other fortresses to be defended.{***};;;;;;;;;
str_we_are_waiting_for_selection_of_marshal|We are waiting for the selection of a marshal{***};;;;;;;;;
str_best_to_attack_the_enemy_lands|Given the size of our forces, we believe the best approach is to attack the enemy's lands.{***};;;;;;;;;
str_we_believe_the_fortress_will_be_worth_the_effort_to_take_it|We believe the fortress will be worth the effort to take it.{***};;;;;;;;;
str_we_will_gather_to_defend_the_beleaguered_fortress|We will gather to defend the beleaguered fortress{***};;;;;;;;;
str_the_enemy_temporarily_has_the_field|The enemy temporarily has the field, and we should seek refuge until the storm passes{***};;;;;;;;;
str_center_has_not_been_scouted|has not been recently scouted by our forces, but we can go there, and decide what to do when we get close.{***};;;;;;;;;
str_we_have_assembled_some_vassals|We have assembled some of the vassals, but we will wait until we have more before venturing into enemy territory.{***};;;;;;;;;
str_we_are_waiting_here_for_vassals|We are waiting for the vassals to join us.{***};;;;;;;;;
str_we_are_travelling_to_s11_for_vassals|We are travelling to {s11}, so that the vassals may more easily join our host before we ride forth.{***};;;;;;;;;
str_center_strength_not_scouted|We have not scouted it recently, and do not know how strongly it is defended{***};;;;;;;;;
str_center_strength_strongly_defended|We believe it to be strongly defended{***};;;;;;;;;
str_center_strength_moderately_defended|We believe it to be moderately well defended{***};;;;;;;;;
str_center_strength_weakly_defended|We believe it to be weakly defended{***};;;;;;;;;
str_center_distant_from_concentration|is close to us than it is to the main enemy army, which we have located. It could be attacked and destroyed before they are able to respond{***};;;;;;;;;
str_plus|+{***};;;;;;;;;
str_minus|-{***};;;;;;;;;
str_tutorial_training_ground_warning_no_weapon|Hey, don't you think you need some sort of weapon before we try that? There should be some spare weapons over there. Just go pick one up.{***};;;;;;;;;
str_tutorial_training_ground_warning_shield|You need to put down your shield first. Scroll down with the mouse scroll-wheel to put down your shield.{***};;;;;;;;;
str_tutorial_training_ground_warning_melee_with_parry|You need to wield a melee weapon for this exercise. {***};;;;;;;;;
str_tutorial_training_ground_warning_melee|Scroll up with your mouse wheel to equip a weapon. Scrolling up will equip next weapon while scrolling down will equip next shield.{***};;;;;;;;;
str_tutorial_training_ground_attack_training|Number of successful attacks: {reg0} / 5^Number of unsuccessful attacks: {reg1}^{s0}{***};;;;;;;;;
str_tutorial_training_ground_attack_training_down|Make a thrust attack! (Move your mouse down while pressing the left mouse button){***};;;;;;;;;
str_tutorial_training_ground_attack_training_up|Make an overhead attack! (Move your mouse up while pressing the left mouse button){***};;;;;;;;;
str_tutorial_training_ground_attack_training_left|Attack from left! (Move your mouse left while pressing the left mouse button){***};;;;;;;;;
